youtube_id,row_id,timestamp_ms,class_id,class_name,object_id,object_presence,xmin,xmax,ymin,ymax
R96P9K067V0,3040817,13000,11,motorcycle,0,present,0.06,0.127,0.19333333,0.29833335
RD8OUO8u7oQ,2881075,13000,0,person,0,present,0.415,0.6920000000000001,0.37666667,0.98333335
RFkZTU_u93o,2883949,133000,11,motorcycle,0,present,0.17600000000000002,1.0,0.5833333,1.0
RJ3r1LMhM9A,2909881,73000,3,boat,0,absent,-1.0,-1.0,-1.0,-1.0
RJCtiNBWsPY,2908645,88000,11,motorcycle,2,present,0.177,0.589,0.6766667,0.98
RO77DaUTRW0,2916246,13000,0,person,0,present,0.523,0.792,0.44,0.92833334
RP81F6rIP4w,2917387,13000,11,motorcycle,0,present,0.316,0.493,0.38833332,0.985
RPhdhEKBBAM,2917013,28000,11,motorcycle,0,present,0.236,0.8270000000000001,0.0,0.61
RWZvTMdF5Lw,2945753,13000,0,person,1,absent,-1.0,-1.0,-1.0,-1.0
RWrSC-54HuY,2946122,13000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
RYWk4YCCp5U,2948840,13000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
RZRXyOAe4Ys,2950189,28000,19,dog,0,present,0.32299999999999995,0.847,0.36666667,1.0
Ra27awd9HQU,2953159,15000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
Ra48MJPLmUw,2953284,43000,11,motorcycle,2,present,0.626,0.7609999999999999,0.80333334,1.0
Rb5tGSqtlFU,2954822,13000,11,motorcycle,0,present,0.269,0.706,0.74666667,1.0
RfikfB1PflA,2959922,13000,2,bicycle,0,present,0.053,0.254,0.29333332,0.835
Rfj21n3wwjo,2959996,58000,0,person,0,present,0.507,0.738,0.0,0.52166665
RfrQ7FOj4Bg,2960161,43000,0,person,0,present,0.322,0.4320000000000001,0.28333333,0.5283333
Rg0gN7juowg,2962037,26000,0,person,1,present,0.4,0.498,0.31166667,0.66333336
RgjmUU4ocvw,2961478,28000,0,person,0,present,0.61,0.861,0.33166668,1.0
Rl9sidQjT7s,2988817,13000,0,person,0,present,0.757,0.991,0.37166667,1.0
RruhScib-RM,2996376,43000,0,person,0,present,0.241,0.556,0.038333334,0.6766667
RsVngFhxnoQ,2997418,28000,0,person,0,present,0.443,0.5870000000000001,0.011666667,0.45333335
RuZFaw6f5P8,3000329,0,0,person,0,present,0.6579999999999999,1.0,0.26166666,0.995
RwC5kkt5VDU,3002442,13000,11,motorcycle,0,present,0.545,0.75,0.22666667,0.62333333
RzPcwySCfYQ,3026418,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
RzUOG85YoMQ,3026547,70000,0,person,2,absent,-1.0,-1.0,-1.0,-1.0
S3KSAd0yHf4,3198634,0,11,motorcycle,0,present,0.29100000000000004,0.7020000000000001,0.39166668,0.84833336
S3XnVWUC1WY,3199103,0,0,person,0,uncertain,-1.0,-1.0,-1.0,-1.0
S3dYfwoK_NU,3199228,0,12,knife,0,present,0.385,0.66,0.0016666667,1.0
S7hr2AiW4sY,3224816,73000,0,person,0,present,0.41,0.6890000000000001,0.09166667,0.95
S9wDiwQMla8,3228505,193000,0,person,0,present,0.619,0.7390000000000001,0.065,0.25333333
SDH-bxFnJ_c,3067707,73000,0,person,0,present,0.491,0.669,0.22666667,0.60833335
SLMjtzk6o3Q,3078275,43000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
SLS8b3xj5Is,3078577,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
SMYpv_Ea3w8,3079754,0,0,person,0,present,0.774,0.87,0.18,0.47
SMsTH5YzRN4,3080233,43000,0,person,0,present,0.476,0.62,0.115,0.5416667
SRUB2kzDBTk,3106107,13000,0,person,0,present,0.901,0.951,0.44,0.54833335
STTSIKixMYA,3108237,43000,0,person,1,present,0.122,0.222,0.66833335,0.945
SUoxzlmJp-A,3109589,73000,2,bicycle,1,present,0.0,1.0,0.0,1.0
SVpCw9DAqMw,3110873,88000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
SYIcd9MBdV4,3114250,13000,0,person,0,present,0.619,0.775,0.54333335,1.0
SaSgclGWGwE,3116449,11000,11,motorcycle,0,present,0.07400000000000001,0.908,0.33166668,1.0
ScV0QD6lBFk,3119832,43000,0,person,0,present,0.542,0.615,0.13333334,0.455
Sg3EUocrC-I,3146653,43000,11,motorcycle,0,present,0.0,1.0,0.16166666,1.0
SgHH9KN_nkY,3145175,73000,11,motorcycle,3,absent,-1.0,-1.0,-1.0,-1.0
SiYBHADJP8o,3148903,13000,0,person,0,present,0.172,0.392,0.061666667,0.72833335
SkaDgwD6fIg,3152350,13000,3,boat,0,present,0.7240000000000001,0.959,0.31,0.46833333
SmCvuBfyU5o,3154559,133000,11,motorcycle,0,present,0.501,0.5539999999999999,0.565,0.64
SnWkzSuygzI,3156382,58000,0,person,1,absent,-1.0,-1.0,-1.0,-1.0
SpSkvBQmwl0,3159199,103000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
SsoFt9wJfiI,3184022,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
St3tfUgrESc,3185738,43000,0,person,0,present,0.0,0.272,0.0,1.0
SusHifcTKnc,3187159,73000,0,person,2,present,0.311,0.4970000000000001,0.0,0.15166667
SzmQikTBUoo,3193655,58000,0,person,0,present,0.064,0.205,0.31833333,0.72333336
T2vRjfODp2Q,3385665,0,0,person,0,present,0.272,0.5579999999999999,0.055,0.58166665
T4hs5unLwLU,3387457,30000,0,person,0,present,0.083,0.371,0.27833334,0.73333335
T4riF4q8NkU,3387661,13000,0,person,0,present,0.424,0.597,0.24166666,0.6616666999999999
T5MdZjvP69Y,3388335,28000,11,motorcycle,0,present,0.0,1.0,0.0,1.0
T8JISmrVISo,3392686,13000,0,person,0,present,0.0,0.114,0.425,1.0
T8OAM8c4UTA,3392935,28000,0,person,0,present,0.463,0.591,0.27833334,0.5366666999999999
T8rdZW7nDeM,3393378,265000,0,person,0,present,0.547,0.65,0.48,0.7216667
TBBEAxEKuzk,3232602,0,0,person,0,present,0.121,0.215,0.068333335,0.36
TCfezWEtGVc,3234857,13000,0,person,0,present,0.914,0.989,0.415,0.98833334
TCw4vzPPGV0,3235193,30000,4,bus,0,present,0.23,1.0,0.10333333,0.8066667
THDQ7y1UvrI,3240275,28000,0,person,0,present,0.255,0.376,0.13833334,0.5883333000000001
THbZqJngOJA,3240625,208000,2,bicycle,0,absent,-1.0,-1.0,-1.0,-1.0
TJ7LI9i5KLg,3243410,0,11,motorcycle,0,present,0.014,1.0,0.0,1.0
TKBJ1DJ_K40,3243670,28000,0,person,0,present,0.096,0.16899999999999998,0.6116666999999999,0.9433333
TQ7NuA8m1mk,3274042,28000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
TRGhc6mgJSg,3274254,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
TY13WGjCbGw,3305696,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
TYr6PRWqfmY,3305465,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
TcSHHMjcFag,3309864,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
TeQ5fbvdCnI,3312855,58000,0,person,0,present,0.633,0.7190000000000001,0.21333334,0.47333333
Tf2idNp09-4,3314328,13000,0,person,0,uncertain,-1.0,-1.0,-1.0,-1.0
Tf3p-fJKoMI,3314440,118000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
TfbOeLxW7dU,3313949,88000,3,boat,2,present,0.518,1.0,0.68666667,1.0
Tgmh_Z8zOto,3315851,13000,0,person,0,present,0.375,0.541,0.12,0.5783333
TgoKGlC1PmQ,3315964,359000,16,truck,0,present,0.515,0.9,0.06666667,0.5566667
TnVvsEiMucc,3324571,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
Tq8AVWDww30,3349195,0,0,person,0,present,0.364,0.464,0.27166668,0.6716667
Tqvirj-4VtE,3348821,43000,0,person,0,present,0.404,0.545,0.075,0.51666665
TqwspjWTjuY,3348897,0,0,person,0,present,0.199,0.636,0.0,0.7966667
TsoPp8TEhns,3351674,178000,0,person,0,present,0.0,0.428,0.111666664,1.0
TwqMgSG-d1g,3356732,28000,0,person,0,present,0.474,0.653,0.155,0.7216667
Tzv-wcvAqJ0,3361333,43000,0,person,0,present,0.419,0.62,0.17,0.77666664
U-AYumro_Ys,3562116,28000,4,bus,0,present,0.8590000000000001,1.0,0.28833333,0.51
U-MjmmYMWeE,3562525,58000,0,person,0,present,0.496,0.7,0.30166668,0.7183333000000001
U5f7ZcZ5yMQ,3555054,0,0,person,0,present,0.507,0.602,0.46,0.5783333
U6bDJ8kZbik,3556269,148000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
UD2tJl_UwDo,3403051,43000,0,person,0,present,0.595,0.654,0.305,0.5233333
UDTq_8cqNII,3402178,403000,0,person,0,present,0.44,0.784,0.07333333,1.0
UFIjmELSVZ8,3404338,118000,0,person,0,present,0.191,0.434,0.028333334,1.0
UH0-Opp66E8,3427996,13000,0,person,0,present,0.56,0.657,0.23,0.575
UHvNH55wg0c,3427830,0,0,person,0,present,0.6659999999999999,0.7090000000000001,0.32,0.52
UIdq10M2Pfs,3428942,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
UJdBToQIoMQ,3430723,0,0,person,0,present,0.416,0.624,0.26,0.7633333000000001
UKDJEQiyi7c,3431698,13000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
UMIXJFA2AGY,3434127,13000,0,person,1,present,0.568,0.695,0.0,0.6433333000000001
UNbtoXOhPsU,3435728,208000,0,person,0,present,0.0,1.0,0.68333334,1.0
UW47eGOuX3E,3466910,0,0,person,0,present,0.407,0.5710000000000001,0.06666667,0.425
UX37GjZm7LI,3468468,43000,0,person,0,present,0.453,0.933,0.0,0.8883333000000001
UXqWvcRYHyw,3468150,178000,0,person,0,present,0.611,1.0,0.225,1.0
UaX01PD-snM,3472327,0,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
UbV5tBh5JWU,3473687,13000,0,person,0,present,0.544,0.921,0.0,1.0
UdEBTNAbaio,3476177,0,0,person,0,present,0.338,0.649,0.0,0.93666667
UdnvrEsk9Vk,3476979,118000,11,motorcycle,0,present,0.073,1.0,0.0,1.0
UhDyV6E81pc,3481364,0,0,person,0,present,0.389,0.446,0.40833333,0.47833332
Uoa8xhB15ck,3510449,163000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
UpZ050S7XpU,3511961,43000,0,person,0,present,0.909,0.935,0.48833334,0.59
UqgeKYsV164,3513578,58000,0,person,0,present,0.243,0.34700000000000003,0.29,0.60833335
Ur_PqNNpvt4,3515413,28000,0,person,0,present,0.462,0.561,0.18833333,0.56333333
UvOiabZztbI,3519305,13000,0,person,0,present,0.355,0.5820000000000001,0.235,0.6016667
V0b_W18L8TQ,3715431,28000,11,motorcycle,2,present,0.0,0.611,0.38166666,1.0
V7mJyuBJBuc,3744915,28000,11,motorcycle,1,present,0.395,0.502,0.61833334,0.83166665
V90y5yJg9pw,3747945,73000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
V9zZX6j4GwQ,3747888,118000,0,person,0,present,0.208,0.343,0.13833334,0.545
VAt-6Wemkvo,3585145,43000,11,motorcycle,1,present,0.431,0.6859999999999999,0.27333334,0.895
VCtwTVTwjzk,3587487,58000,11,motorcycle,1,present,0.69,0.888,0.5283333,1.0
VIbD2Wi56ho,3595679,43000,20,elephant,2,present,0.14400000000000002,0.375,0.48333332,0.72333336
VKNEJeyEJU8,3598486,0,0,person,0,present,0.396,0.545,0.29166666,0.8
VMuZhxiKuAI,3602268,13000,0,person,0,present,0.416,0.524,0.015,0.44166666
VQbGGR7ZAW4,3627373,28000,0,person,0,present,0.466,0.544,0.23,0.40166667
VaKcsXKqyKk,3639715,58000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
Vc2HHhAPqWc,3663918,0,0,person,0,present,0.413,0.4920000000000001,0.55833334,0.77166665
VgU33UArMyY,3668425,13000,0,person,0,present,0.628,0.813,0.25166667,0.655
VhvE72hVNl0,3670135,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
Vq0y1xfccQk,3682206,13000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
VstObLqYkIM,3704990,148000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
Vt5yK2ylVDo,3706338,178000,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
VzehhpBd1T4,3714303,148000,0,person,0,present,0.393,0.544,0.34166667,0.9816667
W06gj95TWQU,3884037,28000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
W2wiPaNESvM,3906200,0,16,truck,0,absent,-1.0,-1.0,-1.0,-1.0
W4tL_yXoTZM,3908975,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
W9HqLvaetNE,3915020,148000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
WBcnCHdkCBs,3753147,43000,0,person,1,present,0.379,0.459,0.18666667,0.6016667
WCRKcCBg6cI,3754245,13000,0,person,0,present,0.031,0.486,0.0,0.86333334
WEySNpBTS3Q,3757548,0,0,person,0,present,0.376,0.47,0.34333333,0.525
WFHVu2sxRLE,3757976,28000,0,person,0,present,0.722,0.7509999999999999,0.29666665,0.37
WFk5SlQZAYs,3758588,133000,11,motorcycle,0,present,0.07200000000000001,0.948,0.565,1.0
WHUaoqVF57g,3761398,43000,23,car,1,present,0.034,1.0,0.16833334,1.0
WLGN2DCIkyM,3787195,28000,0,person,0,present,0.276,0.475,0.18333334,0.675
WPbNDUtg34Y,3793522,0,0,person,0,present,0.669,0.743,0.24833333,0.62166667
WPeMGzcKMS4,3793556,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
WQPULPejffE,3794641,0,0,person,0,present,0.251,0.8290000000000001,0.0,1.0
WUQegpRcvJQ,3800561,28000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
WUSWN5mK1aY,3800713,13000,0,person,0,present,0.58,0.605,0.23,0.42833334
WUcEFmmaTdw,3800960,58000,0,person,1,present,0.754,0.935,0.32,0.905
WVdvI92tdcg,3801926,0,0,person,0,present,0.0,0.68,0.0,1.0
WWGke3KolZI,3802792,13000,0,person,0,present,0.373,0.525,0.415,1.0
WZHqmCzWOD4,3826957,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
Wa3yo6LnZG8,3828998,73000,6,cow,1,present,0.254,0.574,0.0016666667,0.6766667
WdRZgdzsgKc,3832323,0,11,motorcycle,0,present,0.23,1.0,0.0,0.7133333000000001
WesJPGTFXn0,3834779,0,0,person,0,present,0.721,0.7809999999999999,0.29166666,0.47166666
Wf3qikpTzoQ,3836456,88000,0,person,1,present,0.53,0.627,0.035,0.44333333
Wg7u_4LOkwk,3837881,73000,0,person,0,present,0.171,0.231,0.22333333,0.56
WjfKttzoXVw,3841024,0,11,motorcycle,0,present,0.175,0.402,0.38833332,0.93666667
WjkmE-bNoX8,3841349,43000,0,person,0,present,0.171,0.633,0.035,0.74
Wl_23YoCsi0,3844375,28000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
WmL2sbwR9QA,3844487,148000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
WmrJ2fNXSpw,3845382,0,19,dog,0,present,0.369,0.634,0.23666666,0.59
WnQynKua8Z0,3866060,28000,0,person,0,present,0.544,0.655,0.46,0.74
WoeAlZ1c8K4,3867216,0,2,bicycle,0,present,0.0,1.0,0.0,0.6933333
WowKN6sKouc,3867544,25000,11,motorcycle,0,present,0.726,0.996,0.485,0.7266667
Wsg9AIEU4k4,3872796,43000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
WyGF9vazWqs,3880380,418000,0,person,0,present,0.986,1.0,0.111666664,0.44333333
X2MOToLYo-w,4070966,223000,16,truck,0,absent,-1.0,-1.0,-1.0,-1.0
X2UqvmUWzWA,4071193,0,3,boat,0,present,0.0,0.988,0.0,1.0
X4WsFb-3tX8,4074219,0,11,motorcycle,0,present,0.0,0.882,0.05666667,0.975
X53NqgF3J44,4076407,0,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
X6T995BNgn0,4076854,0,12,knife,0,present,0.519,0.997,0.37666667,0.535
X9ShjuQQRYk,4081049,13000,0,person,0,present,0.0,0.4270000000000001,0.043333333,1.0
XBn6P-IKuis,3921182,0,0,person,0,present,0.324,0.402,0.24666667,0.34666666
XD2rbP221CA,3923878,13000,0,person,0,present,0.301,0.7120000000000001,0.10166667,1.0
XGnjUgO6kRg,3946808,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
XM7bxrEc8s0,3955226,238000,11,motorcycle,0,present,0.629,0.6890000000000001,0.49166667,0.6566666999999999
XOtUSJj44Js,3957315,0,19,dog,0,present,0.0,0.789,0.31,1.0
XSIGUgW5bLI,3961868,0,0,person,0,present,0.261,0.459,0.41,1.0
XT-atTIyDv0,3965091,28000,0,person,0,present,0.504,0.544,0.41833332,0.49833333
XYJTbA8J4Dg,3991234,13000,0,person,0,present,0.462,0.8320000000000001,0.0,0.91
XYzFqOoct-Q,3991832,13000,11,motorcycle,1,present,0.024,1.0,0.0,1.0
Xbw_9hrp2KY,3996319,58000,3,boat,0,present,0.08900000000000001,0.237,0.28833333,0.435
XixvNf0YNLU,4025802,0,0,person,0,present,0.4920000000000001,0.8690000000000001,0.62166667,1.0
XizqHIhOW4A,4025873,43000,2,bicycle,0,absent,-1.0,-1.0,-1.0,-1.0
Xn5V8ZWQfkw,4032288,478000,0,person,0,present,0.748,0.8240000000000001,0.365,0.515
Xnpcjo3Az8A,4032034,0,0,person,0,present,0.561,0.835,0.028333334,0.94166666
XowasBIZPNM,4033306,0,0,person,0,present,0.149,0.375,0.031666666,0.5683333
XqRc7Ve4vM8,4035345,193000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
Xssz6FJML18,4038449,0,0,person,0,present,0.165,0.49,0.145,0.8933333000000001
XuvoeAjALTE,4041025,58000,0,person,0,present,0.379,0.469,0.335,0.575
Xwj9m2VLpko,4043319,0,11,motorcycle,0,present,0.8640000000000001,0.947,0.49666667,0.6116666999999999
XxQpyI_R4Ew,4044199,0,20,elephant,0,present,0.507,0.696,0.30833334,0.59
Xy-1keI1Imo,4066534,0,1,bird,0,absent,-1.0,-1.0,-1.0,-1.0
Y-6gTVeBpjs,4272703,239000,9,potted plant,0,present,0.328,1.0,0.04,1.0
Y1MnqN4S_Co,4240564,28000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
Y2zdEfj760E,4242279,133000,11,motorcycle,0,present,0.193,0.459,0.86833334,1.0
Y6Asp_FtgRA,4267123,133000,16,truck,0,present,0.026,0.229,0.31333333,0.71666664
Y76JkJwfKPg,4269438,13000,0,person,0,present,0.485,0.619,0.215,0.5966667
Y7pr29EUyIE,4269062,0,3,boat,0,present,0.51,0.5660000000000001,0.45,0.46833333
Y8wvMi32cQY,4270313,15000,20,elephant,0,present,0.124,0.727,0.06333333,1.0
YB84LDXxPpM,4109016,28000,11,motorcycle,0,present,0.0,0.647,0.495,1.0
YD8goyaVZpI,4112136,58000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
YDn9KRLDUe4,4111648,388000,0,person,0,present,0.615,0.7020000000000001,0.38333333,0.5883333000000001
YEwag_vVuF4,4113063,148000,19,dog,0,absent,-1.0,-1.0,-1.0,-1.0
YFQrmWwFPWs,4113886,28000,0,person,0,uncertain,-1.0,-1.0,-1.0,-1.0
YIICpWcT6Rw,4117775,103000,0,person,0,present,0.233,0.354,0.34666666,0.91
YJo0wrFj1fE,4120040,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
YK2IDh9ckGg,4121459,88000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
YMxdH3c5O_M,4123794,58000,0,person,3,present,0.7,0.902,0.395,1.0
YNX6sK_TtuA,4124974,13000,1,bird,0,absent,-1.0,-1.0,-1.0,-1.0
YP5lHPlq2Zc,4148059,58000,0,person,0,present,0.435,0.928,0.0,1.0
YPZTzvaKbes,4147734,13000,0,person,0,present,0.16899999999999998,0.311,0.24333334,0.5416667
YRM-V7eQ9nI,4149535,0,0,person,0,present,0.487,0.6579999999999999,0.40666667,0.72833335
YWD0G0e6c6w,4156619,14000,0,person,0,present,0.494,0.5760000000000001,0.16166666,0.5783333
YWR3TnRrGUc,4156860,76000,16,truck,1,present,0.28600000000000003,0.555,0.285,0.59166664
YXo6P-0FrWQ,4158868,28000,11,motorcycle,2,present,0.6409999999999999,0.718,0.30166668,0.44
YY_MyFAJ2G4,4160714,28000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
YZEjd00ffns,4160847,13000,0,person,0,present,0.631,0.7,0.32833335,0.605
Y_ww0bXBc9g,4273554,28000,0,person,0,present,0.856,0.939,0.22,0.545
Y_xdqck_VSQ,4273592,0,11,motorcycle,0,present,0.0,1.0,0.62,1.0
YbI1k0KD7cs,4164042,28000,0,person,0,present,0.359,0.474,0.096666664,0.6533333
Yc0ACELHNuc,4186355,13000,0,person,0,present,0.583,0.8390000000000001,0.105,0.68333334
Yc3eOz27ydU,4186522,43000,0,person,0,present,0.517,0.585,0.325,0.48833334
YgtCPzBE5tE,4191848,58000,0,person,0,present,0.77,1.0,0.055,0.98833334
YhBTIkLY3vM,4192199,28000,0,person,0,present,0.337,0.365,0.49166667,0.62
YkMZJZVC2ls,4195978,73000,2,bicycle,0,present,0.653,0.731,0.47833332,0.74
YoXBuEaWMkg,4200886,88000,11,motorcycle,2,present,0.431,0.968,0.78,1.0
Yp5RkVWm6sE,4203833,103000,0,person,0,present,0.1,0.4320000000000001,0.07333333,1.0
Yp9RSbupp04,4204017,58000,11,motorcycle,0,present,0.742,0.863,0.62833333,0.88166666
YpHbos1C_uM,4202430,193000,0,person,0,present,0.5710000000000001,0.71,0.27666667,0.57666665
YroZsM16Igs,4226485,0,0,person,0,present,0.297,0.466,0.0,0.43833333
YsLeBwLV3p0,4227390,43000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
YwVLQnzxNK4,4233207,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
YwgqGti-4ag,4233789,59000,11,motorcycle,1,absent,-1.0,-1.0,-1.0,-1.0
Yzhh4zQdheY,4238021,26000,3,boat,0,present,0.0,0.202,0.46333334,1.0
Z1x8sEeQIuI,164094,13000,0,person,0,present,0.514,0.586,0.93,1.0
Z37dIpwPIqI,167134,43000,2,bicycle,6,present,0.374,0.8220000000000001,0.44833332,0.845
Z47NC18MFfo,168898,343000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
Z7LfnFm4OHs,172241,148000,0,person,0,present,0.44,0.68,0.03,0.43666667
ZBKmui7uMxA,4275778,0,0,person,0,present,0.5429999999999999,0.62,0.37,0.61833334
ZEbxfeAOLec,13530,73000,11,motorcycle,1,present,0.642,0.758,0.43666667,0.62333333
ZHyXRoBv49o,18794,0,0,person,0,present,0.629,0.693,0.36333334,0.48333332
ZJdKrkzHR94,41579,208000,0,person,0,present,0.495,0.752,0.12166667,0.585
ZL18xmfIKH4,44507,28000,11,motorcycle,1,present,0.498,0.601,0.08166666,0.41
ZLSqYLLWQLc,43567,0,6,cow,0,uncertain,-1.0,-1.0,-1.0,-1.0
ZPyxQD17Fq4,50143,0,0,person,0,present,0.355,0.466,0.60333335,0.77666664
ZS_pogZuFYw,55085,0,0,person,0,present,0.376,0.637,0.15833333,0.62166667
ZT0v-zNa9qE,56379,28000,13,airplane,0,present,0.0,1.0,0.0,1.0
ZTKzBnvIic8,55233,13000,19,dog,0,present,0.5670000000000001,0.818,0.33333334,0.675
ZYsifQxv94s,63153,0,11,motorcycle,0,present,0.213,0.49,0.46666667,0.8333333
ZZVx_IT4voA,64458,58000,0,person,0,present,0.446,0.7070000000000001,0.40333334,0.7366666999999999
Zb1OzwGPB3Q,68411,150000,6,cow,0,present,0.256,0.64,0.21166667,1.0
ZbhN3Y9IpQU,67810,238000,0,person,0,present,0.0,0.647,0.515,1.0
ZeoGxcLW_hE,71953,118000,1,bird,0,absent,-1.0,-1.0,-1.0,-1.0
ZhBrsRMcsKU,75031,0,6,cow,0,present,0.392,0.727,0.31,0.62
Zi8vYxazonU,77621,73000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
ZoCC6HTk31E,105486,13000,0,person,0,present,0.28300000000000003,0.507,0.11,0.645
Zq2eCeWQkXU,109422,163000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
ZsGIwpVybfs,111681,13000,3,boat,0,present,0.163,1.0,0.62,0.895
ZvWT12ufiiY,116190,28000,0,person,0,present,0.35100000000000003,0.511,0.12666667,0.40833333
ZxATgkwCgBE,118548,13000,0,person,0,present,0.481,0.602,0.0,0.40333334
Zzgoobk2eIA,161108,223000,0,person,0,present,0.618,0.738,0.47333333,0.765
_4Mgo90-wu4,5597563,0,0,person,0,present,0.193,0.433,0.135,0.6716667
_7_q2XeVo2w,5602628,73000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
_FCDhzU0HAM,5526062,43000,0,person,0,present,0.5539999999999999,0.7290000000000001,0.47333333,0.9066667
_FX600e_nKQ,5526603,73000,0,person,0,present,0.16899999999999998,0.279,0.33833334,0.98
_HmADny1R0E,5530110,0,0,person,0,present,0.537,0.625,0.51166666,0.75333333
_IFDfARPerY,5530611,28000,0,person,0,present,0.431,0.6809999999999999,0.205,0.7866666999999999
_LqwkLh8aJc,5535597,73000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
_OHwYUzG3JA,5538023,43000,0,person,0,present,0.235,1.0,0.0,1.0
_PNhcAoB55Q,5539141,193000,0,person,0,present,0.485,0.583,0.29666665,0.68833333
_RP4e4yEtC0,5541735,26000,0,person,0,present,0.4320000000000001,0.591,0.0,0.47666666
_RaRVtblguc,5541967,28000,0,person,0,present,0.0,0.369,0.0,0.7683333000000001
_XIxuyscrFU,5549884,0,0,person,0,present,0.29,0.32299999999999995,0.23,0.28666666
_aFoD-Q485k,5553562,178000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
_aIoTXNvpFg,5553653,0,0,person,0,present,0.083,0.534,0.15166667,1.0
_aUOK_LXPSM,5553932,43000,0,person,5,present,0.355,0.468,0.37333333,0.65166664
_g_ogiFcdg0,5563111,58000,0,person,1,present,0.41,0.515,0.34166667,0.71
_nSPE1yOgpc,5571992,28000,0,person,0,present,0.029,0.461,0.195,1.0
_p8HAjSXYcg,5576453,28000,11,motorcycle,0,present,0.11,0.586,0.0,0.8183333
_tDt1Q6EHqg,5581989,26000,11,motorcycle,0,present,0.239,0.4270000000000001,0.42333335,0.8566666999999999
_u4uNfkXZxc,5584628,14000,3,boat,0,absent,-1.0,-1.0,-1.0,-1.0
_u65cGoRVT0,5584723,73000,11,motorcycle,5,absent,-1.0,-1.0,-1.0,-1.0
_zXLO2n-WB4,5591164,343000,0,person,0,present,0.272,0.445,0.28333333,0.6983333
a-1bMCU5aj8,362449,43000,11,motorcycle,0,present,0.151,0.327,0.46166667,0.74666667
a1Fzn7iUHO8,328994,0,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
a1uKQ4Vzg5Y,329825,15000,16,truck,1,absent,-1.0,-1.0,-1.0,-1.0
a4Ul5b_u59w,334420,0,11,motorcycle,0,present,0.0,1.0,0.0,1.0
aAIDcl9ayb4,178506,13000,0,person,0,present,0.381,0.537,0.10666667,0.6766667
aE2RdDBnskY,204265,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
aEnsq_CxX4A,203965,57000,0,person,0,present,0.091,0.239,0.28166667,0.67333335
